"Activity" "Subject No." "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()" "angle(tBodyAccMean,gravity)" "angle(tBodyAccJerkMean),gravityMean)" "angle(tBodyGyroMean,gravityMean)" "angle(tBodyGyroJerkMean,gravityMean)" "angle(X,gravityMean)" "angle(Y,gravityMean)" "angle(Z,gravityMean)"
"WALKING" 23 0.273254237288136 -0.0183625508474576 -0.113345762711864 -0.313491525423729 -0.119038762711864 0.164226440677966 0.939830508474576 -0.161728813559322 -0.160762711864407 -0.977254237288136 -0.966508474576271 -0.932949152542373 0.0987127966101695 0.0148942372881356 -0.00191813559322034 -0.229325423728814 -0.0804642372881356 -0.0292823728813559 -0.0631332711864407 -0.0640215254237288 0.107687305084746 -0.494254237288136 0.259450847457627 -0.209647118644068 -0.0578137288135593 -0.051701186440678 -0.0903377966101695 -0.364 0.295905084745763 -0.374508474576271 -0.0988435593220339 -0.209930305084746 -0.0988435593220339 -0.209930305084746 -0.0671261016949153 -0.0267952542372881 -0.0120843389830508 0.16338 0.0115462711864407 0.250202661016949 -0.275392881355932 -0.0724881355932203 0.0814071186440678 -0.329745762711864 -0.202550847457627 0.116115593220339 -0.271284745762712 0.107813389830508 0.121807288135593 -0.290433898305085 -0.155474406779661 -0.0572067796610169 -0.235115254237288 -0.0609501694915254 -0.00622118644067797 -0.269857627118644 -0.278859322033898 -0.36675593220339 -0.337661016949153 0.195566949152542 -0.194986271186441 -0.545084745762712 0.286580508474576 -0.287769491525424 -0.00735593220338983 0.166505254237288 -0.0544637288135593 -0.0942301694915254 -0.407542372881356 0.28178813559322 -0.018086779661017 -0.0457331186440678 0.151717288135593 0.185056610169492 -0.0614436949152542 0.409593220338983 0.146652033898305 0.287862542372881 0.176695084745763 0.0304410169491525 -0.0765588474576271 0.0275135593220339 -0.0703647457627119 -0.784830508474576 0.194881355932203 0.134661016949153
"WALKING_DOWNSTAIRS" 23 0.289931481481481 -0.0162081296296296 -0.098852962962963 0.0441403703703704 0.108282611111111 0.229988888888889 0.923722222222222 -0.109985185185185 -0.153681481481481 -0.950814814814815 -0.939092592592593 -0.905888888888889 0.0578377777777778 0.0375 -0.00095462962962963 0.198973518518519 -0.0883648148148148 0.0310145555555556 -0.0577627777777778 -0.0853005555555556 0.0953598148148148 -0.416203703703704 0.213827777777778 -0.208701851851852 -0.117735 -0.0352831481481481 -0.0293392592592593 -0.322981481481481 0.146633518518519 -0.367925925925926 0.127159259259259 0.230303703703704 0.127159259259259 0.230303703703704 0.11299537037037 0.292056481481482 0.0391090740740741 0.0540538888888889 -0.046297037037037 0.0594657407407407 0.205460555555556 0.0959648148148148 0.280487037037037 -0.0282531481481481 0.0432229259259259 0.0948262962962963 -0.234668518518519 0.0130574074074074 0.178527407407407 0.201511851851852 -0.0724061111111111 0.157815925925926 0.081955 -0.17772037037037 -0.0984805555555556 -0.21017037037037 -0.181923148148148 -0.179027777777778 -0.214707407407407 0.328778703703704 -0.141246666666667 -0.482659259259259 0.126074444444444 -0.305875925925926 0.0216557407407407 0.0881368518518519 -0.0603553703703704 0.364785185185185 -0.0453968518518518 0.16781 0.334990740740741 0.224437037037037 0.0580139074074074 0.150819074074074 -0.218931296296296 0.402685185185185 0.0746468518518519 -0.0398444444444444 0.221786851851852 -0.0787425925925926 -0.0310055555555556 0.139333333333333 0.0262981481481481 -0.816648148148148 0.160296296296296 0.131766666666667
"WALKING_UPSTAIRS" 23 0.250006274509804 -0.0323710980392157 -0.126845882352941 -0.243923333333333 0.044852568627451 0.100849019607843 0.843490196078431 -0.21443137254902 -0.355882352941176 -0.933333333333333 -0.910450980392157 -0.902078431372549 0.0723739215686275 0.0400137254901961 0.0158978431372549 -0.365454901960784 -0.32826862745098 -0.408058823529412 0.095758431372549 -0.111556862745098 -0.0325562745098039 -0.550764705882353 -0.293666666666667 -0.0316949019607843 -0.109913725490196 -0.0524154901960784 -0.0924803921568627 -0.548372549019608 -0.493509803921569 -0.543686274509804 -0.0117680392156863 -0.271923529411765 -0.0117680392156863 -0.271923529411765 -0.311117647058824 -0.362607843137255 -0.156555509803922 -0.36671568627451 -0.504372549019608 -0.551274509803922 -0.272625490196078 -0.07696 -0.0705837254901961 -0.234303921568627 0.0380669803921569 0.104533274509804 -0.416930392156863 -0.188117647058824 -0.203458823529412 -0.365674509803922 -0.326319607843137 -0.346607843137255 -0.424862745098039 -0.380823529411765 -0.468960784313726 -0.27871568627451 -0.357357254901961 -0.443156862745098 -0.430172549019608 -0.290462745098039 -0.163025294117647 -0.59043137254902 -0.301647058823529 -0.0822682352941176 -0.0887435294117647 -0.136464509803922 -0.413519607843137 -0.231378431372549 -0.410098039215686 -0.0111458823529412 -0.302974509803922 -0.454333333333333 0.148311764705882 -0.380390980392157 -0.470474509803922 0.0791976470588235 -0.518705882352941 -0.632627450980392 0.23378431372549 0.0310951568627451 0.0332274509803922 -0.311509803921569 0.0614980392156863 -0.585411764705882 0.232352941176471 0.277862745098039
"LAYING" 24 0.272850494930556 -0.0173555210111111 -0.107236237236111 -0.967984021111111 -0.983126461944444 -0.973566958888889 -0.359292534027778 0.738430699305556 0.683839909722222 -0.960412164305556 -0.993454358055556 -0.979239668194444 0.08072123275 0.0119819524179167 -0.00589225849902778 -0.98636543375 -0.982430495 -0.983087366805556 -0.0143679929444444 -0.0955538053611111 0.111730746333333 -0.982651720138889 -0.960299550972222 -0.98170136125 -0.102813809652778 -0.0382323710416667 -0.0624116966805556 -0.979865720555556 -0.978091312777778 -0.992381595972222 -0.9718540425 -0.969354834166667 -0.9718540425 -0.969354834166667 -0.985529270555556 -0.983605927361111 -0.953791512638889 -0.957829934722222 -0.982780873888889 -0.978659102222222 -0.975893687083333 -0.980830362083333 -0.976634815694444 -0.965167081805556 -0.984571808472222 -0.973057781805556 -0.401945415305556 0.2808890233625 0.242669191758333 -0.985998546805556 -0.982140613888889 -0.981549689583333 -0.988140517777778 -0.984124532361111 -0.983185637916667 0.152359886551389 0.0753041126791667 0.0862692032513889 -0.976570564027778 -0.966111980277778 -0.981093036111111 -0.984713284166667 -0.95779294875 -0.983602745694445 0.213437011386111 -0.1812152290875 0.258571516181528 -0.973171068055556 -0.971063024027778 0.0811245566805556 -0.983108084305556 -0.98328511625 0.347309299402778 -0.964001383472222 -0.961369084583333 0.0544279335515278 -0.978596740694444 -0.980096981111111 0.261813945015278 0.0169966002519444 0.00373768258055556 0.0431254071527778 0.00824536256944445 0.510360052361111 -0.494414754583333 -0.505943181111111
"SITTING" 24 0.273475690147059 -0.0131255097938235 -0.103041061426471 -0.990593766617647 -0.956255962058824 -0.957056111470588 0.919637604411765 0.182254651955882 0.109559621020588 -0.989660149852941 -0.971692544705882 -0.963406795735294 0.0763318528529412 0.00476702575745588 -0.00113300171426471 -0.988564382205882 -0.979573678088235 -0.984662946764706 -0.0356229619955882 -0.0750132697044118 0.0800440230882353 -0.988111648676471 -0.977954005147059 -0.971277654117647 -0.0951782658382353 -0.040616936 -0.051596655125 -0.991442007794118 -0.989780810588235 -0.989850160294118 -0.968979156470588 -0.963779683235294 -0.968979156470588 -0.963779683235294 -0.985555822352941 -0.985418456176471 -0.964633252352941 -0.969257162647059 -0.991306424705882 -0.990724530735294 -0.989529506764706 -0.962773200147059 -0.966991781176471 -0.991100005441176 -0.954998005147059 -0.954402697794118 -0.0165992981941176 0.00154835032647059 0.0972629587797059 -0.988857403235294 -0.979228238382353 -0.981971300147059 -0.9892888075 -0.981550132794118 -0.986008449264706 0.187752123742647 -0.0884463992352941 -0.00446178350882353 -0.985676523823529 -0.981200181176471 -0.974686891029412 -0.988891551764706 -0.976252427794118 -0.972851787647059 0.0410327203470588 -0.281538204205882 -0.0466430854957353 -0.968905031470588 -0.965852262058824 0.0943831689514706 -0.984469962941177 -0.98561372 0.353544370380882 -0.977973720735294 -0.969105899117647 -0.103804539543971 -0.990854751176471 -0.990933058235294 0.212296511463971 0.0205587512469118 -0.00503036659779412 -0.00106301174852941 -0.0370440296588235 -0.765209814558824 -0.0426557026279412 -0.0558413695220588
"STANDING" 24 0.280348883913043 -0.0144785340348986 -0.108222553855072 -0.98725587115942 -0.936871974347826 -0.930283530144928 0.96644228 -0.145201300942029 -0.0530585403536232 -0.992197591884058 -0.968155388695652 -0.94618494942029 0.0746177416521739 0.0109839689101449 -0.00358774904913043 -0.980573836811594 -0.967745638695652 -0.977716354927536 -0.0278611511434783 -0.0692546674492754 0.077124614942029 -0.960738660289855 -0.967298518695652 -0.969958678115942 -0.0991947719855072 -0.0431738608 -0.0517180379565217 -0.975856809130435 -0.981983572028985 -0.983276883478261 -0.950061017681159 -0.94790101173913 -0.950061017681159 -0.94790101173913 -0.977620953913043 -0.973108343043478 -0.954518594057971 -0.95310477884058 -0.982387268985507 -0.979995718695652 -0.984183633623188 -0.948970158405797 -0.953817599275362 -0.988851853478261 -0.934454791304348 -0.923802467681159 0.105320736681159 -0.0931357413927536 0.00146072794202899 -0.98116164057971 -0.967720592463768 -0.974170468405797 -0.981721691014493 -0.970228184202899 -0.979936740869565 0.207088443601449 -0.131947804072174 0.081477374984058 -0.958540187246377 -0.970426493768116 -0.970133388405797 -0.961885695217391 -0.965798055507246 -0.972688652173913 -0.289553437595652 -0.12902696413913 -0.0650613444028986 -0.960066088115942 -0.949522556376812 -0.0499986378695652 -0.972251355217391 -0.973195509565217 0.293291552663768 -0.963922314202899 -0.954407176956522 -0.221536877376812 -0.981119237826087 -0.9797551 0.144869050927536 0.01294374399 0.0208373898065217 -0.0355583003884058 0.0012171928115942 -0.857865246521739 0.182908385362319 0.0586753424246377
"WALKING" 24 0.276980816034483 -0.0225446400534483 -0.110595952913793 -0.47076236637931 -0.154127498163793 -0.288840016206897 0.95970108137931 -0.115116241810345 -0.140910029827586 -0.983132400344828 -0.962578844310345 -0.962822966551724 0.0731938975362069 0.0121254591034483 -0.0116401387758621 -0.485863255344828 -0.302220161206897 -0.491189466034483 -0.0545126870724138 -0.0658435879913793 0.0972006320344828 -0.580597373275862 -0.487166280172414 -0.396154003275862 -0.0625311679982759 -0.0502895008551724 -0.0739835516362069 -0.490773455517241 -0.514246569655172 -0.557968202931034 -0.299983613965517 -0.48106401862069 -0.299983613965517 -0.48106401862069 -0.399722201034483 -0.409824562586207 -0.403064156896552 -0.563863212586207 -0.507824745862069 -0.556022765862069 -0.492419802586207 -0.203193741396552 -0.344493013448276 -0.462733639137931 -0.182766476862069 -0.314646918448276 -0.312046342362069 -0.067892712362069 0.0275268023637931 -0.509628168793103 -0.352829307068966 -0.469920224310345 -0.507640734482759 -0.294353545672414 -0.511115619482759 -0.253177488803448 -0.439634005689655 -0.400928133965517 -0.468295081206897 -0.479841432931034 -0.39144792137931 -0.616915839310345 -0.495896271896552 -0.453337858448276 -0.0550991955691379 0.0479956663948276 -0.224671550446552 -0.434618912068966 -0.590265845517241 0.153588267505862 -0.418641046896552 -0.40297998362069 0.102850167901724 -0.534509163793103 -0.668032801896552 0.351492001672414 -0.571594392068966 -0.567447731896552 0.209200417647241 -0.00303003688275862 -0.102713928482759 0.0465671147068966 -0.137551607358621 -0.830330757068966 0.162412044137931 0.120121440172414
"WALKING_DOWNSTAIRS" 24 0.288631208909091 -0.0145730348310909 -0.104818820272727 -0.08273248054 -0.102607326783636 -0.205566380745455 0.950883416727273 -0.128326710927273 -0.140123155018182 -0.961845327454545 -0.941478979454546 -0.942207718727273 0.0802619828545455 -0.00447316273690909 -0.00846915857363636 -0.337218894 -0.169291887741818 -0.290239376563636 -0.0867069010690909 -0.0542300245127273 0.111973650603636 -0.431919067945455 -0.484673524 -0.491077244909091 -0.0914145014654545 -0.0291766311418182 -0.0412055411490909 -0.358444550225455 -0.519326735090909 -0.478690941272727 -0.0737699163072727 -0.0224839122854545 -0.0737699163072727 -0.0224839122854545 -0.263106944836364 -0.143501970018182 -0.304965806363636 -0.3636948774 -0.497152238363636 -0.459159852363636 -0.222324293454545 -0.0861829752472727 -0.173825083587273 -0.0349085946785455 -0.169191147529091 -0.291553822381818 -0.541663870181818 -0.0116848720163636 0.201299074453455 -0.376175794909091 -0.2258243574 -0.250000183381818 -0.355930598 -0.163626807636364 -0.328569968545455 -0.398144618 -0.415305377727273 -0.297520697545455 -0.272469211854545 -0.433475431818182 -0.396286646363636 -0.484894683818182 -0.523412701636364 -0.573281905454545 -0.0545287366636364 0.0935884644618182 0.0208409579327273 -0.0231701626603636 -0.175291708678182 -0.0364416083527273 -0.200830137109091 -0.0827554911536364 -0.00198537142181818 -0.374298686727273 -0.470147270181818 0.164772642932727 -0.474449925818182 -0.478030486181818 0.0997292208543636 -0.0563071787363636 0.00706070274545454 0.0551508812727273 -0.0379216355272727 -0.819838803818182 0.171762154727273 0.1200578956
"WALKING_UPSTAIRS" 24 0.269881106779661 -0.0251979434569492 -0.114248610966102 -0.344399351355932 -0.116804488966102 -0.255601012881356 0.906369500508475 -0.237498409152542 -0.227134869152542 -0.962190567457627 -0.916690779830509 -0.934952938983051 0.0862310100338983 -0.0150816047830508 -0.0132353651798305 -0.49876467220339 -0.51522075220339 -0.523807264237288 0.0883163772152542 -0.105932947294915 0.0248290702830508 -0.577426408813559 -0.568534124576271 -0.27459628379661 -0.146800845605424 -0.0317350582050847 -0.0498427228983051 -0.640489537966102 -0.646644373728814 -0.648975330847458 -0.226402822033898 -0.30685447 -0.226402822033898 -0.30685447 -0.488487620508475 -0.441068689830508 -0.33443583979661 -0.503929060169492 -0.658751629152542 -0.638180352881356 -0.395790553898305 -0.252412541966102 -0.312792211016949 -0.326165553050847 -0.107787679328814 -0.28314344338983 -0.502463282542373 -0.271713646627119 -0.0999242115191525 -0.515644617288136 -0.527604243559322 -0.48339098779661 -0.527104719152542 -0.535843319152542 -0.562727123050847 -0.392831269898305 -0.508876718135593 -0.426530074576271 -0.503188684915254 -0.546620981186441 -0.372182912033898 -0.602945480677966 -0.586177824237288 -0.311996408983051 -0.187707848118644 -0.067744122479661 -0.343569679050847 -0.322300989322034 -0.406283377627119 -0.113727064838983 -0.429800778813559 -0.45964779779661 0.0077672679220339 -0.564664994745763 -0.54907099 -0.0612402085 -0.64611467 -0.653876950677966 0.0122259033220339 -0.0190694556338983 -0.00932266703898305 -0.197302296508475 0.182384802705085 -0.682918761186441 0.247122399830508 0.181479912372881
"LAYING" 25 0.250829178082192 -0.0188797945205479 -0.100419178082192 -0.909109589041096 -0.691784931506849 -0.717230136986301 -0.461068493150685 0.620634246575342 0.526351232876712 -0.829561643835616 -0.643508219178082 -0.610153424657534 0.0879178082191781 0.0284784246575342 -0.0307053424657534 -0.973301369863014 -0.945739726027397 -0.967780821917808 0.00375794520547945 -0.0716441095890411 0.139700273972603 -0.889767123287671 -0.936561643835616 -0.910876712328767 -0.101653424657534 -0.0426712465753425 -0.0597004109589041 -0.95741095890411 -0.971520547945205 -0.974219178082192 -0.560447945205479 -0.649232876712329 -0.560447945205479 -0.649232876712329 -0.962191780821918 -0.961986301369863 -0.809671232876712 -0.856013698630137 -0.969780821917808 -0.968315068493151 -0.929150684931507 -0.784961643835616 -0.816191780821918 -0.902493150684932 -0.672435616438356 -0.694151643835616 -0.403421917808219 -0.0799720410958904 -0.0315287671232877 -0.972890410958904 -0.946753424657534 -0.962657534246575 -0.976424657534247 -0.948369863013699 -0.971876712328767 -0.0416528767123288 -0.279848767123288 -0.109267068493151 -0.890547945205479 -0.946287671232877 -0.924520547945205 -0.891328767123288 -0.932342465753425 -0.915424657534247 -0.204995342465753 -0.262845205479452 -0.139849315068493 -0.774482191780822 -0.651386301369863 -0.241592068493151 -0.960082191780822 -0.963616438356164 0.200538356164384 -0.910013698630137 -0.850671232876712 -0.334869726027397 -0.968287671232877 -0.970452054794521 0.0859565753424658 0.0683193150684931 0.203231506849315 -0.0637438356164384 0.0263186301369863 0.586054794520548 -0.453008219178082 -0.416494520547945
"SITTING" 25 0.278523076923077 -0.0147652307692308 -0.109156923076923 -0.991815384615385 -0.947489230769231 -0.965123076923077 0.865707692307692 0.208350769230769 0.167174923076923 -0.988876923076923 -0.9634 -0.9694 0.0752128153846154 0.00484595384615385 0.00210443076923077 -0.992230769230769 -0.982892307692308 -0.988492307692308 -0.0352015384615385 -0.0747938461538462 0.0852907692307692 -0.989907692307692 -0.981230769230769 -0.972661538461538 -0.0954846153846154 -0.039168 -0.0495538461538462 -0.992338461538462 -0.991338461538462 -0.991523076923077 -0.970338461538461 -0.959969230769231 -0.970338461538461 -0.959969230769231 -0.989523076923077 -0.988307692307692 -0.966569230769231 -0.970630769230769 -0.992892307692308 -0.991784615384615 -0.991446153846154 -0.959061538461538 -0.974738461538462 -0.992076923076923 -0.944861538461538 -0.962092307692308 -0.0316184615384615 0.125326461538462 0.108191384615385 -0.992461538461539 -0.982953846153846 -0.986369230769231 -0.992738461538462 -0.984107692307692 -0.989123076923077 0.176666153846154 -0.0408073538461538 0.0587324615384615 -0.987984615384615 -0.983861538461538 -0.975846153846154 -0.990507692307692 -0.979815384615385 -0.974153846153846 0.136192769230769 -0.300529230769231 0.0368964 -0.967 -0.962046153846154 0.194669846153846 -0.987984615384615 -0.987630769230769 0.300430769230769 -0.979384615384615 -0.970353846153846 -0.0911232307692308 -0.991784615384615 -0.992015384615385 0.253398461538462 0.00793984615384615 -0.00728584615384616 0.0426906153846154 -0.0504575846153846 -0.701707692307692 -0.0645846153846154 -0.0984815384615385
"STANDING" 25 0.278027027027027 -0.016354527027027 -0.107409459459459 -0.991972972972973 -0.954513513513514 -0.964594594594595 0.929797297297297 -0.159324324324324 0.201186486486486 -0.993175675675676 -0.980621621621622 -0.96777027027027 0.0752324324324324 0.00663697297297297 -0.00622987837837838 -0.988351351351351 -0.972283783783784 -0.987054054054054 -0.0247971621621622 -0.0698878378378378 0.0852662162162162 -0.971324324324324 -0.976797297297297 -0.971783783783784 -0.100472972972973 -0.0418324324324324 -0.0556918918918919 -0.977932432432432 -0.987283783783784 -0.980675675675676 -0.972675675675676 -0.968094594594595 -0.972675675675676 -0.968094594594595 -0.984581081081081 -0.982662162162162 -0.967054054054054 -0.959837837837838 -0.985135135135135 -0.983189189189189 -0.990108108108108 -0.95977027027027 -0.974040540540541 -0.992851351351351 -0.95422972972973 -0.962135135135135 0.0343714864864865 0.000913513513513513 0.195391418918919 -0.988391891891892 -0.972540540540541 -0.984837837837838 -0.989297297297297 -0.974013513513514 -0.987864864864865 0.186409864864865 -0.108129067567568 0.0868041891891892 -0.968040540540541 -0.978418918918919 -0.970459459459459 -0.972689189189189 -0.975986486486486 -0.975013513513514 -0.185761351351351 -0.224985945945946 -0.0699314864864865 -0.972364864864865 -0.970202702702703 0.153978243243243 -0.982297297297297 -0.982054054054054 0.308466621621622 -0.968986486486486 -0.961108108108108 -0.169354648648649 -0.983972972972973 -0.983081081081081 0.0811567567567568 -0.00611108108108108 0.0127637837837838 0.00520540540540541 0.0259689189189189 -0.745310810810811 0.192554054054054 -0.120212837837838
"WALKING" 25 0.278986486486486 -0.0186451351351351 -0.108717567567568 -0.595972972972973 -0.161936486486486 -0.437135135135135 0.937486486486486 -0.127301351351351 0.188441891891892 -0.979445945945946 -0.965094594594595 -0.945027027027027 0.0721531891891892 0.00352078378378378 -0.00333432432432432 -0.607689189189189 -0.382621621621622 -0.675608108108108 -0.015635 -0.0820812567567568 0.0868243243243243 -0.401189189189189 -0.604054054054054 -0.562783783783784 -0.102369459459459 -0.0399078918918919 -0.0512594594594595 -0.507905405405405 -0.799675675675676 -0.659554054054054 -0.40522972972973 -0.565621621621622 -0.40522972972973 -0.565621621621622 -0.538256756756757 -0.542864864864865 -0.394324324324324 -0.489837837837838 -0.678486486486486 -0.757067567567568 -0.609108108108108 -0.251902702702703 -0.533554054054054 -0.591445945945946 -0.170345405405405 -0.430648648648649 -0.347640540540541 -0.163305945945946 -0.14449527027027 -0.625621621621622 -0.434486486486486 -0.659283783783784 -0.624148648648649 -0.367743243243243 -0.690405405405405 -0.223483918918919 -0.546127027027027 -0.463324324324324 -0.411945945945946 -0.678743243243243 -0.561405405405405 -0.406662162162162 -0.567202702702703 -0.6035 -0.333657297297297 -0.327138743243243 -0.196951351351351 -0.566054054054054 -0.632972972972973 0.0526416891891892 -0.564608108108108 -0.519067567567568 0.135356081081081 -0.562756756756757 -0.529297297297297 -0.15150472972973 -0.770297297297297 -0.757364864864865 -0.00362666216216216 -0.031313027027027 0.0971462162162162 0.0346175675675676 0.0270040540540541 -0.778567567567568 0.170918918918919 -0.111231081081081
"WALKING_DOWNSTAIRS" 25 0.291310344827586 -0.0210149137931034 -0.107204655172414 -0.253758620689655 -0.140532586206897 -0.457948275862069 0.929637931034483 -0.0724448275862069 0.21878275862069 -0.96448275862069 -0.937810344827586 -0.926258620689655 0.110634482758621 -0.0195460344827586 -0.0113448275862069 -0.502 -0.371655172413793 -0.711465517241379 0.00296482758620689 -0.101189844827586 0.0981034482758621 -0.288810344827586 -0.523413793103448 -0.443741379310345 -0.127976362068966 -0.0414951551724138 -0.0641749655172414 -0.430120689655172 -0.810431034482759 -0.59948275862069 -0.220148275862069 -0.259494827586207 -0.220148275862069 -0.259494827586207 -0.5005 -0.482913793103448 -0.216093965517241 -0.382137931034483 -0.664672413793103 -0.679637931034483 -0.372172413793103 -0.196381034482759 -0.556137931034483 -0.212970689655172 -0.166819827586207 -0.449431034482759 -0.554568965517241 -0.173461379310345 -0.152003448275862 -0.525758620689655 -0.415672413793103 -0.686862068965517 -0.522120689655172 -0.365751724137931 -0.735 -0.419662068965517 -0.544879310344828 -0.423825862068965 -0.217812068965517 -0.632913793103448 -0.410310344827586 -0.316294827586207 -0.470637931034483 -0.506810344827586 -0.269796724137931 -0.474827586206897 -0.192001724137931 -0.288227586206897 -0.359477586206897 -0.172196551724138 -0.471672413793103 -0.502172413793103 -0.000231431034482759 -0.485844827586207 -0.423698275862069 -0.159545862068966 -0.68698275862069 -0.693068965517241 -0.101298448275862 -0.0711086206896552 -0.085398275862069 0.0192310344827586 0.0506034482758621 -0.779931034482759 0.1335 -0.133477586206897
"WALKING_UPSTAIRS" 25 0.277953846153846 -0.0269836153846154 -0.126152307692308 -0.459753846153846 -0.223149230769231 -0.296538461538462 0.927707692307692 -0.217646153846154 0.108206153846154 -0.950923076923077 -0.9318 -0.882738461538462 0.0740292307692308 0.00930043076923077 -0.0116689692307692 -0.663707692307692 -0.627215384615385 -0.812446153846154 0.0556407692307692 -0.109473230769231 0.0996471692307692 -0.489056923076923 -0.433707692307692 -0.5642 -0.126532307692308 -0.0281633846153846 -0.0540632153846154 -0.693861538461538 -0.839692307692308 -0.746276923076923 -0.305753846153846 -0.479984615384615 -0.305753846153846 -0.479984615384615 -0.679092307692308 -0.674492307692308 -0.318606153846154 -0.387784 -0.777061538461538 -0.824938461538462 -0.521646153846154 -0.380184615384615 -0.542876923076923 -0.437923076923077 -0.199990307692308 -0.237287692307692 -0.593352307692308 -0.379513846153846 -0.463536923076923 -0.6682 -0.640784615384615 -0.7932 -0.690169230769231 -0.638061538461538 -0.830446153846154 -0.410304615384615 -0.601938461538462 -0.612369230769231 -0.476075384615385 -0.618630769230769 -0.575169230769231 -0.500133846153846 -0.349384615384615 -0.601123076923077 -0.3801 -0.549092307692308 -0.255016923076923 -0.527938461538462 -0.536123076923077 -0.27324 -0.654784615384615 -0.703430769230769 0.027884 -0.5672 -0.386601538461538 -0.414544615384615 -0.8224 -0.841046153846154 -0.0511162615384615 0.0136861538461538 0.0261076923076923 -0.201446153846154 0.05626 -0.750169230769231 0.233692307692308 -0.0545452307692308
"LAYING" 26 0.2716525 -0.0191894736842105 -0.105078947368421 -0.969486842105263 -0.983157894736842 -0.98453947368421 -0.621289473684211 0.803013157894737 0.61446052631579 -0.944486842105263 -0.987815789473684 -0.984144736842105 0.0866486842105263 0.0124453947368421 -0.00614628684210526 -0.989276315789474 -0.987171052631579 -0.989013157894737 -0.0170719736842105 -0.090321052631579 0.152442105263158 -0.990328947368421 -0.97928947368421 -0.969302631578947 -0.100388157894737 -0.0396710526315789 -0.0711684210526316 -0.992644736842105 -0.989078947368421 -0.993736842105263 -0.976789473684211 -0.964368421052632 -0.976789473684211 -0.964368421052632 -0.989934210526316 -0.989144736842105 -0.951842105263158 -0.965657894736842 -0.992171052631579 -0.989907894736842 -0.97325 -0.983697368421053 -0.984921052631579 -0.967960526315789 -0.983368421052632 -0.984828947368421 -0.210293815789474 0.274371052631579 0.374594736842105 -0.98925 -0.987092105263158 -0.987315789473684 -0.990434210526316 -0.988184210526316 -0.989355263157895 0.137082894736842 0.127043421052632 0.148811881578947 -0.988368421052632 -0.983078947368421 -0.970144736842105 -0.990960526315789 -0.9775 -0.971789473684211 0.153040131578947 -0.0665621052631579 0.206175039473684 -0.969263157894737 -0.966605263157895 0.277278947368421 -0.989131578947368 -0.987868421052632 0.350695394736842 -0.974276315789474 -0.966171052631579 0.111743315789474 -0.990434210526316 -0.989592105263158 0.239978157894737 -3.92763157894749e-05 0.0264978947368421 -0.0106763157894737 -0.000105657894736839 0.69575 -0.557486842105263 -0.438605263157895
